,time_backstep,weather_condition,weather_date,weather_feels,weather_humid,weather_precip,weather_temp,weather_time,weather_wind
423,4.0,Clear,Tue,48,55,0,49,11:00 pm,4
424,5.0,Clear,Wed,47,59,0,48,12:00 am,3
425,6.0,Clear,Wed,46,63,5,46,1:00 am,3
426,7.0,Clear,Wed,45,66,5,46,2:00 am,3
427,8.0,Clear,Wed,44,68,5,44,3:00 am,3
428,9.0,Clear,Wed,43,71,5,43,4:00 am,3
429,10.0,Clear,Wed,42,73,5,42,5:00 am,2
430,11.0,Clear,Wed,41,77,5,41,6:00 am,2
431,12.0,Clear,Wed,40,83,5,40,7:00 am,2
432,13.0,Sunny,Wed,41,82,5,41,8:00 am,1
433,14.0,Sunny,Wed,47,69,5,47,9:00 am,1
434,15.0,Sunny,Wed,53,52,0,53,10:00 am,1
435,1.0,Clear,Tue,54,40,0,55,9:00 pm,4
436,2.0,Clear,Tue,52,45,0,52,10:00 pm,4
437,3.0,Clear,Tue,50,50,0,50,11:00 pm,3
438,4.0,Clear,Wed,47,59,0,48,12:00 am,3
439,5.0,Clear,Wed,46,64,0,46,1:00 am,3
440,6.0,Clear,Wed,45,69,5,45,2:00 am,2
441,7.0,Clear,Wed,44,68,5,44,3:00 am,3
442,8.0,Clear,Wed,43,71,5,43,4:00 am,3
443,9.0,Clear,Wed,42,73,5,42,5:00 am,2
444,10.0,Clear,Wed,41,77,5,41,6:00 am,2
445,11.0,Clear,Wed,40,83,5,40,7:00 am,2
446,12.0,Sunny,Wed,41,82,5,41,8:00 am,1
447,13.0,Sunny,Wed,47,69,5,47,9:00 am,1
448,14.0,Sunny,Wed,53,52,0,53,10:00 am,1
449,15.0,Sunny,Wed,57,41,0,57,11:00 am,1
450,1.0,Clear,Tue,50,51,0,51,10:00 pm,3
451,2.0,Clear,Tue,49,54,0,49,11:00 pm,3
452,3.0,Clear,Wed,48,59,0,48,12:00 am,3
453,4.0,Clear,Wed,46,64,0,46,1:00 am,2
454,5.0,Clear,Wed,45,69,0,45,2:00 am,2
455,6.0,Clear,Wed,44,72,5,44,3:00 am,2
456,7.0,Clear,Wed,43,72,5,43,4:00 am,3
457,8.0,Clear,Wed,42,75,5,42,5:00 am,2
458,9.0,Clear,Wed,41,79,5,41,6:00 am,3
459,10.0,Clear,Wed,40,84,5,40,7:00 am,2
460,11.0,Sunny,Wed,41,83,5,41,8:00 am,1
461,12.0,Sunny,Wed,47,69,5,47,9:00 am,
462,13.0,Sunny,Wed,53,52,0,53,10:00 am,1
463,14.0,Sunny,Wed,57,41,0,57,11:00 am,1
464,15.0,Sunny,Wed,60,35,0,60,12:00 pm,2
465,1.0,Clear,Tue,48,57,0,48,11:00 pm,1
466,2.0,Clear,Wed,47,62,0,47,12:00 am,2
467,3.0,Clear,Wed,46,67,0,46,1:00 am,1
468,4.0,Clear,Wed,45,69,0,45,2:00 am,2
469,5.0,Clear,Wed,44,72,0,44,3:00 am,2
470,6.0,Clear,Wed,43,74,5,43,4:00 am,2
471,7.0,Clear,Wed,42,75,5,42,5:00 am,2
472,8.0,Clear,Wed,41,79,5,41,6:00 am,3
473,9.0,Clear,Wed,40,84,5,40,7:00 am,2
474,10.0,Sunny,Wed,41,83,5,41,8:00 am,1
475,11.0,Sunny,Wed,47,69,5,47,9:00 am,
476,12.0,Sunny,Wed,53,52,0,53,10:00 am,1
477,13.0,Sunny,Wed,57,41,0,57,11:00 am,1
478,14.0,Sunny,Wed,60,35,0,60,12:00 pm,2
479,15.0,Sunny,Wed,63,31,0,63,1:00 pm,3
480,1.0,Clear,Wed,46,65,0,46,12:00 am,3
481,2.0,Clear,Wed,44,71,0,44,1:00 am,2
482,3.0,Clear,Wed,44,75,0,44,2:00 am,2
483,4.0,Clear,Wed,44,72,0,44,3:00 am,2
484,5.0,Clear,Wed,43,75,5,43,4:00 am,2
485,6.0,Clear,Wed,42,77,5,42,5:00 am,2
486,7.0,Clear,Wed,41,79,5,41,6:00 am,3
487,8.0,Clear,Wed,40,84,5,40,7:00 am,2
488,9.0,Sunny,Wed,41,82,5,41,8:00 am,1
489,10.0,Sunny,Wed,47,69,5,47,9:00 am,
490,11.0,Sunny,Wed,53,52,0,53,10:00 am,1
491,12.0,Sunny,Wed,57,41,0,57,11:00 am,1
492,13.0,Sunny,Wed,60,34,0,60,12:00 pm,2
493,14.0,Sunny,Wed,64,30,0,64,1:00 pm,3
494,15.0,Mostly Sunny,Wed,66,27,0,66,2:00 pm,4
495,1.0,Clear,Wed,44,69,0,45,1:00 am,3
496,2.0,Clear,Wed,44,74,0,44,2:00 am,3
497,3.0,Clear,Wed,43,77,0,43,3:00 am,3
498,4.0,Clear,Wed,43,76,0,43,4:00 am,2
499,5.0,Clear,Wed,42,80,5,42,5:00 am,2
500,6.0,Clear,Wed,41,82,5,41,6:00 am,2
501,7.0,Clear,Wed,40,86,5,40,7:00 am,2
502,8.0,Sunny,Wed,41,83,5,41,8:00 am,2
503,9.0,Sunny,Wed,47,68,5,47,9:00 am,1
504,10.0,Sunny,Wed,53,54,0,53,10:00 am,
505,11.0,Sunny,Wed,57,42,0,57,11:00 am,1
506,12.0,Sunny,Wed,60,35,0,60,12:00 pm,3
507,13.0,Sunny,Wed,63,31,0,63,1:00 pm,3
508,14.0,Mostly Sunny,Wed,65,28,0,65,2:00 pm,4
509,15.0,Mostly Sunny,Wed,67,26,0,67,3:00 pm,4
510,1.0,Clear,Wed,45,70,0,45,2:00 am,1
511,2.0,Clear,Wed,45,74,0,45,3:00 am,2
512,3.0,Clear,Wed,43,79,0,43,4:00 am,2
513,4.0,Clear,Wed,42,82,0,42,5:00 am,2
514,5.0,Clear,Wed,41,82,5,41,6:00 am,2
515,6.0,Clear,Wed,40,86,5,40,7:00 am,2
516,7.0,Sunny,Wed,41,83,5,41,8:00 am,2
517,8.0,Sunny,Wed,47,68,5,47,9:00 am,1
518,9.0,Sunny,Wed,53,54,0,53,10:00 am,
519,10.0,Sunny,Wed,57,42,0,57,11:00 am,1
520,11.0,Sunny,Wed,60,35,0,60,12:00 pm,3
521,12.0,Sunny,Wed,63,31,0,63,1:00 pm,3
522,13.0,Mostly Sunny,Wed,65,28,0,65,2:00 pm,4
523,14.0,Mostly Sunny,Wed,67,26,0,67,3:00 pm,4
524,15.0,Mostly Sunny,Wed,68,26,0,68,4:00 pm,5
525,1.0,Clear,Wed,44,72,0,44,3:00 am,
526,2.0,Clear,Wed,43,77,0,43,4:00 am,1
527,3.0,Clear,Wed,42,81,0,42,5:00 am,
528,4.0,Clear,Wed,41,82,0,41,6:00 am,2
529,5.0,Clear,Wed,40,86,5,40,7:00 am,2
530,6.0,Sunny,Wed,40,85,5,40,8:00 am,1
531,7.0,Sunny,Wed,47,69,5,47,9:00 am,
532,8.0,Sunny,Wed,52,55,0,52,10:00 am,
533,9.0,Sunny,Wed,57,43,0,57,11:00 am,1
534,10.0,Sunny,Wed,60,36,0,60,12:00 pm,2
535,11.0,Sunny,Wed,63,31,0,63,1:00 pm,3
536,12.0,Mostly Sunny,Wed,65,28,0,65,2:00 pm,4
537,13.0,Mostly Sunny,Wed,67,26,0,67,3:00 pm,5
538,14.0,Mostly Sunny,Wed,67,26,0,67,4:00 pm,5
539,15.0,Sunny,Wed,67,26,0,67,5:00 pm,4
540,1.0,Clear,Wed,42,86,0,42,4:00 am,
541,2.0,Clear,Wed,41,87,0,41,5:00 am,
542,3.0,Clear,Wed,40,87,0,40,6:00 am,
543,4.0,Clear,Wed,39,88,0,39,7:00 am,1
544,5.0,Sunny,Wed,40,86,0,40,8:00 am,1
545,6.0,Sunny,Wed,46,70,0,46,9:00 am,
546,7.0,Sunny,Wed,52,55,0,52,10:00 am,
547,8.0,Sunny,Wed,57,42,0,57,11:00 am,1
548,9.0,Sunny,Wed,60,35,0,60,12:00 pm,3
549,10.0,Sunny,Wed,63,31,0,63,1:00 pm,3
550,11.0,Mostly Sunny,Wed,65,27,0,65,2:00 pm,4
551,12.0,Mostly Sunny,Wed,66,26,0,66,3:00 pm,5
552,13.0,Sunny,Wed,67,26,0,67,4:00 pm,4
553,14.0,Sunny,Wed,67,25,0,67,5:00 pm,4
554,15.0,Mostly Sunny,Wed,67,25,0,67,6:00 pm,4
555,1.0,Clear,Wed,40,88,0,40,5:00 am,2
556,2.0,Clear,Wed,39,88,0,39,6:00 am,2
557,3.0,Clear,Wed,38,91,0,38,7:00 am,2
558,4.0,Sunny,Wed,39,87,0,39,8:00 am,1
559,5.0,Sunny,Wed,46,70,0,46,9:00 am,
560,6.0,Sunny,Wed,53,54,0,53,10:00 am,
561,7.0,Sunny,Wed,57,42,0,57,11:00 am,1
562,8.0,Sunny,Wed,60,35,0,60,12:00 pm,3
563,9.0,Sunny,Wed,63,31,0,63,1:00 pm,3
564,10.0,Mostly Sunny,Wed,65,27,0,65,2:00 pm,4
565,11.0,Mostly Sunny,Wed,66,26,0,66,3:00 pm,5
566,12.0,Mostly Sunny,Wed,67,26,0,67,4:00 pm,5
567,13.0,Mostly Sunny,Wed,67,25,0,67,5:00 pm,4
568,14.0,Partly Cloudy,Wed,67,25,0,67,6:00 pm,4
569,15.0,Partly Cloudy,Wed,66,27,0,66,7:00 pm,3
570,1.0,Clear,Wed,39,85,0,39,6:00 am,1
571,2.0,Clear,Wed,38,89,0,38,7:00 am,
572,3.0,Sunny,Wed,39,87,0,39,8:00 am,
573,4.0,Sunny,Wed,46,72,0,46,9:00 am,
574,5.0,Sunny,Wed,53,54,0,53,10:00 am,
575,6.0,Sunny,Wed,58,42,0,58,11:00 am,1
576,7.0,Sunny,Wed,60,35,0,60,12:00 pm,3
577,8.0,Sunny,Wed,63,31,0,63,1:00 pm,3
578,9.0,Mostly Sunny,Wed,65,27,0,65,2:00 pm,4
579,10.0,Mostly Sunny,Wed,66,26,0,66,3:00 pm,5
580,11.0,Mostly Sunny,Wed,67,26,0,67,4:00 pm,5
581,12.0,Mostly Sunny,Wed,67,25,0,67,5:00 pm,4
582,13.0,Partly Cloudy,Wed,67,25,0,67,6:00 pm,4
583,14.0,Partly Cloudy,Wed,66,27,0,66,7:00 pm,3
584,15.0,Partly Cloudy,Wed,62,34,0,62,8:00 pm,3
585,1.0,Clear,Wed,38,90,0,38,7:00 am,
586,2.0,Sunny,Wed,38,90,0,38,8:00 am,
587,3.0,Sunny,Wed,45,75,0,45,9:00 am,
588,4.0,Sunny,Wed,53,54,0,53,10:00 am,
589,5.0,Sunny,Wed,58,42,0,58,11:00 am,1
590,6.0,Sunny,Wed,61,35,0,61,12:00 pm,4
591,7.0,Sunny,Wed,63,31,0,63,1:00 pm,4
592,8.0,Mostly Sunny,Wed,65,29,0,65,2:00 pm,4
593,9.0,Mostly Sunny,Wed,66,26,0,66,3:00 pm,5
594,10.0,Mostly Sunny,Wed,67,26,0,67,4:00 pm,5
595,11.0,Mostly Sunny,Wed,67,25,0,67,5:00 pm,4
596,12.0,Mostly Sunny,Wed,67,25,0,67,6:00 pm,4
597,13.0,Partly Cloudy,Wed,66,27,0,66,7:00 pm,3
598,14.0,Partly Cloudy,Wed,62,33,0,62,8:00 pm,3
599,15.0,Mostly Cloudy,Wed,60,36,0,60,9:00 pm,2
600,1.0,Sunny,Wed,38,91,0,38,8:00 am,2
601,2.0,Sunny,Wed,44,76,0,44,9:00 am,1
602,3.0,Sunny,Wed,52,55,0,52,10:00 am,1
603,4.0,Sunny,Wed,58,42,0,58,11:00 am,1
604,5.0,Sunny,Wed,61,35,0,61,12:00 pm,4
605,6.0,Sunny,Wed,64,30,0,64,1:00 pm,4
606,7.0,Mostly Sunny,Wed,65,29,0,65,2:00 pm,4
607,8.0,Mostly Sunny,Wed,66,26,0,66,3:00 pm,5
608,9.0,Mostly Sunny,Wed,67,26,0,67,4:00 pm,5
609,10.0,Mostly Sunny,Wed,67,25,0,67,5:00 pm,4
610,11.0,Mostly Sunny,Wed,67,25,0,67,6:00 pm,4
611,12.0,Partly Cloudy,Wed,66,27,0,66,7:00 pm,3
612,13.0,Partly Cloudy,Wed,62,33,0,62,8:00 pm,3
613,14.0,Mostly Cloudy,Wed,60,36,0,60,9:00 pm,2
614,15.0,Mostly Cloudy,Wed,58,41,0,58,10:00 pm,2
615,1.0,Sunny,Wed,44,76,0,44,9:00 am,
616,2.0,Sunny,Wed,52,55,0,52,10:00 am,
617,3.0,Sunny,Wed,57,43,0,57,11:00 am,
618,4.0,Sunny,Wed,61,35,0,61,12:00 pm,4
619,5.0,Mostly Sunny,Wed,64,30,0,64,1:00 pm,4
620,6.0,Mostly Sunny,Wed,66,27,0,66,2:00 pm,4
621,7.0,Mostly Sunny,Wed,66,26,0,66,3:00 pm,5
622,8.0,Mostly Sunny,Wed,67,26,0,67,4:00 pm,5
623,9.0,Mostly Sunny,Wed,67,25,0,67,5:00 pm,4
624,10.0,Partly Cloudy,Wed,67,25,0,67,6:00 pm,4
625,11.0,Partly Cloudy,Wed,66,27,0,66,7:00 pm,3
626,12.0,Mostly Cloudy,Wed,62,33,0,62,8:00 pm,3
627,13.0,Mostly Cloudy,Wed,60,36,0,60,9:00 pm,2
628,14.0,Mostly Cloudy,Wed,58,41,0,58,10:00 pm,2
629,15.0,Mostly Cloudy,Wed,56,45,0,56,11:00 pm,2
630,1.0,Sunny,Wed,49,64,0,49,10:00 am,
631,2.0,Sunny,Wed,55,48,0,55,11:00 am,1
632,3.0,Sunny,Wed,59,40,0,59,12:00 pm,3
633,4.0,Mostly Sunny,Wed,64,30,0,64,1:00 pm,4
634,5.0,Mostly Sunny,Wed,66,27,0,66,2:00 pm,4
635,6.0,Mostly Sunny,Wed,68,26,0,68,3:00 pm,5
636,7.0,Mostly Sunny,Wed,67,26,0,67,4:00 pm,5
637,8.0,Mostly Sunny,Wed,67,26,0,67,5:00 pm,4
638,9.0,Partly Cloudy,Wed,67,27,0,67,6:00 pm,4
639,10.0,Partly Cloudy,Wed,66,27,0,66,7:00 pm,3
640,11.0,Mostly Cloudy,Wed,62,33,0,62,8:00 pm,3
641,12.0,Mostly Cloudy,Wed,60,36,0,60,9:00 pm,2
642,13.0,Mostly Cloudy,Wed,58,42,0,58,10:00 pm,2
643,14.0,Mostly Cloudy,Wed,56,46,0,56,11:00 pm,2
644,15.0,Mostly Cloudy,Thu,55,51,0,55,12:00 am,1
645,1.0,Sunny,Wed,54,52,0,54,11:00 am,2
646,2.0,Sunny,Wed,57,43,0,57,12:00 pm,4
647,3.0,Mostly Sunny,Wed,61,36,0,61,1:00 pm,4
648,4.0,Mostly Sunny,Wed,66,27,0,66,2:00 pm,4
649,5.0,Mostly Sunny,Wed,68,26,0,68,3:00 pm,5
650,6.0,Mostly Sunny,Wed,68,25,0,68,4:00 pm,5
651,7.0,Mostly Sunny,Wed,67,26,0,67,5:00 pm,4
652,8.0,Partly Cloudy,Wed,67,27,0,67,6:00 pm,4
653,9.0,Partly Cloudy,Wed,66,27,0,66,7:00 pm,3
654,10.0,Mostly Cloudy,Wed,62,33,0,62,8:00 pm,3
655,11.0,Mostly Cloudy,Wed,60,36,0,60,9:00 pm,2
656,12.0,Mostly Cloudy,Wed,58,42,0,58,10:00 pm,2
657,13.0,Mostly Cloudy,Wed,56,46,0,56,11:00 pm,2
658,14.0,Mostly Cloudy,Thu,55,51,0,55,12:00 am,1
659,15.0,Cloudy,Thu,53,57,0,53,1:00 am,1
660,1.0,Sunny,Wed,58,42,0,58,12:00 pm,3
661,2.0,Mostly Sunny,Wed,61,36,0,61,1:00 pm,3
662,3.0,Mostly Sunny,Wed,64,31,0,64,2:00 pm,3
663,4.0,Mostly Sunny,Wed,68,26,0,68,3:00 pm,5
664,5.0,Mostly Sunny,Wed,68,25,0,68,4:00 pm,5
665,6.0,Partly Cloudy,Wed,68,25,0,68,5:00 pm,5
